target,precursor_ids,doi,year,type
Li0.25Mn0.5O1,"1005,242",10.1038/srep01946,2013,train
TiP2O7,"759,360",10.1038/srep01946,2013,train
CrPdO2,"437,25",10.1038/srep03680,2015,train
LiGa5O8,"1005,593",10.1038/srep01554,2013,train
Li0.3333Nb0.3333O1,"1005,526",10.1038/s41598-017-15367-9,2017,train
Sr0.8La0.2TiO3,"759,752,824",10.1038/srep18282,2016,train
Sc0.25V0.25O1,"560,699",10.1007/s10853-017-1329-6,2017,train
K0.11Na0.34Li0.05TiBi0.5O3,"192,856,1005,759,765",10.1007/s10853-016-9737-6,2016,val
In0.5Cu0.5S1,"228,222,425",10.1007/s10853-015-9507-x,2016,train
Nb0.1667Fe0.1667Pb0.3333O1,"289,454,526",10.1007/s10853-016-9928-1,2016,train
Sr0.95Ti0.975Zn0.025Bi0.05O3,"220,759,300,192",10.1007/s10853-016-0186-z,2016,train
Bi0.7407Te1Se0.1111,"1019,505,904",10.1007/s10853-017-1063-0,2017,train
AgBiS2,"43,974",10.1007/s10853-016-9877-8,2016,train
Na0.5ZrBi0.5O3,"3,951,192",10.1007/s10853-006-0824-y,2007,train
Sr0.2La0.8InO3,"752,824,638",10.1007/s10853-012-6297-2,2012,train
Sr0.23La0.77InO3,"752,824,638",10.1007/s10853-012-6297-2,2012,train
Sr0.26La0.74InO3,"752,824,638",10.1007/s10853-012-6297-2,2012,train
Sr0.5La0.5InO3,"752,824,638",10.1007/s10853-012-6297-2,2012,train
CaTi4Cu3.2O12,"759,818,983",10.1007/s10853-006-1251-9,2007,train
CaTi4Cu2.8O12,"759,818,983",10.1007/s10853-006-1251-9,2007,train
SrP2O6,"360,300",10.1007/s10853-017-0805-3,2017,train
CaP2O6,"360,983",10.1007/s10853-017-0805-3,2017,train
Ba0.1Sr0.81Gd0.06Nb2Bi2O6,"40,192,729,300,526",10.1007/s10853-007-1555-4,2007,train
Ba0.0167Sr0.135Gd0.01Nb0.3333Bi0.3333O1,"40,192,729,300,526",10.1007/s10853-007-1555-4,2007,train
MgTiO3,"891,759",10.1007/s10853-007-1510-4,2007,train
Ca0.3333Ti0.3333O1,"759,983",10.1007/s10853-017-1138-y,2017,train
Sr0.89La0.1Y0.01TiO3,"759,824,865,300",10.1007/s10853-011-5466-z,2011,train
Sr0.87La0.1Y0.03TiO3,"759,824,865,300",10.1007/s10853-011-5466-z,2011,train
Sr0.85La0.1Y0.05TiO3,"759,824,865,300",10.1007/s10853-011-5466-z,2011,train
Sr0.82La0.1Y0.08TiO3,"759,824,865,300",10.1007/s10853-011-5466-z,2011,train
Sr0.8La0.1Y0.1TiO3,"759,824,865,300",10.1007/s10853-011-5466-z,2011,train
NaBa4B3O9,"40,951,196",10.1007/s10853-017-1154-y,2017,test
Gd0.75Ti3Fe0.5Co0.5Bi4.25O15,"192,289,759,729,881",10.1007/s10853-017-0971-3,2017,test
La5Ti4GaO17,"759,824,593",10.1007/s10853-015-8914-3,2015,train
SrLa4Ti5O17,"759,824,300",10.1007/s10853-015-8914-3,2015,train
Li0.5833La0.25Zr0.1667O1,"88,1005,3",10.1007/s10853-012-6300-y,2012,train
Ca5La5Si5PO25,"360,824,746,983",10.1007/s10853-016-9960-1,2016,val
Ca7La3Si3P3O25,"360,824,746,983",10.1007/s10853-016-9960-1,2016,val
Ca4La6Si6O25,"624,824,983",10.1007/s10853-016-9960-1,2016,val
CrCuO2,"228,987",10.1007/s10853-017-1263-7,2017,train
CuAlO2,"228,161",10.1007/s10853-017-1263-7,2017,train
Sr0.5Si1N1O1,"789,300,746",10.1007/s10853-017-0992-y,2017,train
MgWO4,"835,243",10.1007/s10853-016-0730-x,2017,train
Mg0.25W0.25O1,"835,243",10.1007/s10853-016-0730-x,2017,train
Sr0.5La1.5CoO4,"824,300,881",10.1007/s10853-011-5580-y,2011,train
Nb0.5Cr0.025Fe0.475PbO3,"437,289,454,526",10.1007/s10853-017-1234-z,2017,train
Nb0.5Cr0.05Fe0.45PbO3,"437,289,454,526",10.1007/s10853-017-1234-z,2017,train
Nb0.5Cr0.075Fe0.425PbO3,"437,289,454,526",10.1007/s10853-017-1234-z,2017,train
Nb0.5Cr0.1Fe0.4PbO3,"437,289,454,526",10.1007/s10853-017-1234-z,2017,train
Nb0.5Cr0.15Fe0.35PbO3,"437,289,454,526",10.1007/s10853-017-1234-z,2017,train
Nb0.5Cr0.2Fe0.3PbO3,"437,289,454,526",10.1007/s10853-017-1234-z,2017,train
Li0.3333La0.3333Ti0.3333O1,"759,1005,824",10.1007/s10853-015-9535-6,2016,train
Li0.11La0.19Ti0.3333O1,"759,1005,824",10.1007/s10853-015-9535-6,2016,train
Mn0.05Fe2Co0.02Ni0.93O4,"720,683,242,289",10.1007/s10853-006-1241-y,2007,train
Ba0.3333Ti0.3333O1,"40,759",10.1007/s10853-006-1241-y,2007,train
Bi0.001Te0.999,"1019,505",10.1007/s10853-017-1180-9,2017,train
Bi0.002Te0.998,"1019,505",10.1007/s10853-017-1180-9,2017,train
Bi0.005Te0.995,"1019,505",10.1007/s10853-017-1180-9,2017,train
BiTe,"1019,505",10.1007/s10853-017-1180-9,2017,train
Ba0.1FeBi0.9O2.95,"40,289,192",10.1007/s10853-016-0355-0,2017,train
Fe0.3333Bi0.3333O1,"289,192",10.1007/s10853-016-0355-0,2017,train
Ba0.05FeBi0.95O2.975,"40,289,192",10.1007/s10853-016-0355-0,2017,train
Ba0.15FeBi0.85O2.925,"40,289,192",10.1007/s10853-016-0355-0,2017,train
Sr4.25Ca0.75Ti3Nb7BiO30,"192,759,300,526,983",10.1007/s10853-016-0018-1,2016,val
Sr4.5Ca0.5Ti3Nb7BiO30,"192,759,300,526,983",10.1007/s10853-016-0018-1,2016,val
Sr4.75Ca0.25Ti3Nb7BiO30,"192,759,300,526,983",10.1007/s10853-016-0018-1,2016,val
Sr5Ti3Nb7BiO30,"192,759,300,526",10.1007/s10853-016-0018-1,2016,val
Ba0.0967Ti0.0967Fe0.2367Bi0.2367O1,"40,192,289,759",10.1007/s10853-016-0325-6,2017,train
Sr0.5Ca0.5MoO4,"983,752,208",10.1007/s10853-016-9846-2,2016,val
Ba0.3333Ti0.3333O1,"40,759",10.1007/s10853-017-1280-6,2017,train
Li60Nb20Si60O200,"1005,746,526",10.1007/s10853-006-1208-z,2007,train
LaAlO3,"54,714",10.1007/s10853-012-6520-1,2012,train
TaBi3O7,"114,192",10.1007/s10853-017-1216-1,2017,train
Sr3Y2Si6O18,"865,300,746",10.1007/s10853-017-1746-6,2018,test
Ti0.2Fe0.0667Bi0.3333O1,"289,759,192",10.1007/s10854-015-4044-6,2016,train
La0.75Ti3FeBi4.25O15,"289,759,824,192",10.1007/s10854-015-4044-6,2016,train
LiFeO2,"1005,745",10.1007/s10853-016-9943-2,2016,train
Li2Fe3O4,"1005,745",10.1007/s10853-016-9943-2,2016,train
LiFe5O8,"1005,745",10.1007/s10853-016-9943-2,2016,train
Pr0.72Zn10Ge45Sb90O236.32,"220,663,798,273",10.1007/s10854-016-6218-2,2017,test
Pr0.72Zn10Ge45Sb90O235F2.16,"220,323,798,273",10.1007/s10854-016-6218-2,2017,test
Nb0.2143Zn0.1429Bi0.2143O1,"220,192,526",10.1007/s10854-016-6066-0,2017,train
Nb1.5ZnBi1.5O7,"220,192,526",10.1007/s10854-016-6066-0,2017,train
Nb1.5Mn0.1Zn0.9Bi1.5O7,"220,192,242,526",10.1007/s10854-016-6066-0,2017,train
Nb1.5Mn0.2Zn0.8Bi1.5O7,"220,192,242,526",10.1007/s10854-016-6066-0,2017,train
Nb1.5Mn0.3Zn0.7Bi1.5O7,"220,192,242,526",10.1007/s10854-016-6066-0,2017,train
Nb1.5Mn0.4Zn0.6Bi1.5O7,"220,192,242,526",10.1007/s10854-016-6066-0,2017,train
Nb1.5ZnBi1.5O7,"220,192,526",10.1007/s10854-016-6066-0,2017,train
Sr0.1Nb1.5Zn0.9Bi1.5O7,"220,192,300,526",10.1007/s10854-016-6066-0,2017,train
Sr0.2Nb1.5Zn0.8Bi1.5O7,"220,192,300,526",10.1007/s10854-016-6066-0,2017,train
Sr0.3Nb1.5Zn0.7Bi1.5O7,"220,192,300,526",10.1007/s10854-016-6066-0,2017,train
Sr0.4Nb1.5Zn0.6Bi1.5O7,"220,192,300,526",10.1007/s10854-016-6066-0,2017,train
Nb1.5ZnBi1.5O7,"220,192,526",10.1007/s10854-016-6066-0,2017,train
Ca0.1Nb1.5Zn0.9Bi1.5O7,"220,192,526,983",10.1007/s10854-016-6066-0,2017,train
Ca0.2Nb1.5Zn0.8Bi1.5O7,"220,192,526,983",10.1007/s10854-016-6066-0,2017,train
Ca0.3Nb1.5Zn0.7Bi1.5O7,"220,192,526,983",10.1007/s10854-016-6066-0,2017,train
Ca0.4Nb1.5Zn0.6Bi1.5O7,"220,192,526,983",10.1007/s10854-016-6066-0,2017,train
Ca0.25Mo0.25O1,"208,983",10.1007/s10854-017-7398-0,2017,train
Ca0.94MoO4,"208,983",10.1007/s10854-017-7398-0,2017,train
Na1Ca1,"951,983",10.1007/s10854-016-4615-1,2016,val
Na4Ca3.9Eu0.1Si6O18,"951,226,746,983",10.1007/s10854-016-4615-1,2016,val
Na0.2222Ca0.2222Si0.3333O1,"951,746,983",10.1007/s10854-016-4615-1,2016,val
Zr0.8Nb2ZnSn0.2O8,"3,220,526,248",10.1007/s10854-015-3723-7,2016,val
Li0.5TiBi0.5O3,"192,759,1005",10.1007/s10854-016-4839-0,2016,val
Sr0.0769Bi0.1154B0.5O1,"397,300,192",10.1007/s10854-016-4452-2,2016,val
Yb0.0333Ti0.3Bi0.0333Pb0.3O1,"617,192,759,454",10.1007/s10854-016-5018-z,2016,train
Mg0.25W0.25O1,"835,243",10.1007/s10854-014-2442-9,2015,train
Li2Mg2W3O12,"835,243,1005",10.1007/s10854-014-2442-9,2015,train
Mg0.25W0.25O1,"835,243",10.1007/s10854-014-2442-9,2015,train
BaY0.013Nb0.663Co0.186Zn0.117O3,"40,220,865,526,881",10.1007/s10854-015-3256-0,2015,train
Nb0.333Zn0.667BiO3,"526,220,192",10.1007/s10854-017-7489-y,2017,test
Ba0.3333Zr0.0667Ti0.2667O1,"40,759,3",10.1007/s10854-017-8022-z,2018,train
Nb0.2143Zn0.1429Bi0.2143O1,"526,220,192",10.1007/s10854-012-0981-5,2013,train
Ba2SmCu3O7,"818,754,845",10.1007/s10854-017-7240-8,2017,train
Ba2SmRu0.05Cu2.95O7,"660,818,754,845",10.1007/s10854-017-7240-8,2017,train
Ba2SmRu0.1Cu2.9O7,"660,818,754,845",10.1007/s10854-017-7240-8,2017,train
Ba2SmRu0.2Cu2.8O7,"660,818,754,845",10.1007/s10854-017-7240-8,2017,train
Ba2SmRu0.3Cu2.7O7,"660,818,754,845",10.1007/s10854-017-7240-8,2017,train
Ca0.3333Ti0.3333O1,"759,983",10.1007/s10854-015-4231-5,2016,train
Mg0.98TiZn0.02O3,"759,220,762",10.1007/s10854-015-4231-5,2016,train
Fe0.3333Bi0.3333O1,"192,289",10.1007/s10854-014-2403-3,2015,train
BaMg0.333Ta0.667O3,"40,835,114",10.1007/s10854-016-5928-9,2017,train
Li0.25Ti0.375Zn0.125O1,"220,759,1005",10.1007/s10854-014-2522-x,2015,train
Li2WO4,"1005,534",10.1007/s10854-014-2522-x,2015,train
Li0.25Ti0.375Zn0.125O1,"220,759,1005",10.1007/s10854-014-2522-x,2015,train
FeGaO3,"593,289",10.1007/s10854-016-4342-7,2016,train
Ti0.05Fe0.95GaO3,"593,759,289",10.1007/s10854-016-4342-7,2016,train
Ti0.1Fe0.9GaO3,"593,759,289",10.1007/s10854-016-4342-7,2016,train
Ti0.15Fe0.85GaO3,"593,759,289",10.1007/s10854-016-4342-7,2016,train
Na0.333Ca0.333Y0.333Ti4Cu3O12,"951,818,865,759,983",10.1007/s10854-016-5314-7,2016,val
Nb1.33Pb2O5.33,"526,454",10.1007/s10854-017-7913-3,2018,train
BaFe12O19,"40,289",10.1007/s10854-015-2712-1,2015,train
BaTiFe10CoO19,"40,881,289,759",10.1007/s10854-015-2712-1,2015,train
BaTi1.05Fe9.9Co1.05O19,"40,881,289,759",10.1007/s10854-015-2712-1,2015,train
BaTi1.1Fe9.8Co1.1O19,"40,881,289,759",10.1007/s10854-015-2712-1,2015,train
BaTi1.15Fe9.7Co1.15O19,"40,881,289,759",10.1007/s10854-015-2712-1,2015,train
BaTi1.2Fe9.6Co1.2O19,"40,881,289,759",10.1007/s10854-015-2712-1,2015,train
BaTi1.25Fe9.5Co1.25O19,"40,881,289,759",10.1007/s10854-015-2712-1,2015,train
Mg3P2O8,"835,360",10.1007/s10854-016-5703-y,2017,train
Ba0.8Y0.2Ti0.8Bi0.2O3,"40,759,865,192",10.1007/s10854-017-8168-8,2018,train
Nb1.34Fe0.66Bi1.34O6.35,"526,289,192",10.1007/s10854-016-4881-y,2016,val
Ba0.3333Zr0.0667Ti0.2667O1,"40,759,3",10.1007/s10854-014-2242-2,2014,train
Zn40B120O220,"220,196",10.1007/s10853-011-6051-1,2012,train
Gd30Zn40B90O220,"220,196,729",10.1007/s10853-011-6051-1,2012,train
Na0.499Ba0.001Ti0.998Bi0.499Sb1.002O3,"40,951,192,812,759",10.1007/s10853-007-1558-1,2007,train
Na0.499Ba0.001Ti0.998Nb1.002Bi0.499O3,"40,951,192,759,526",10.1007/s10853-007-1558-1,2007,train
Na0.499Ba0.001Ti0.998Bi0.499Sb0.002O3,"40,951,192,812,759",10.1007/s10853-007-1558-1,2007,train
Na0.499Ba0.001Ti0.998Nb0.002Bi0.499O3,"40,951,192,759,526",10.1007/s10853-007-1558-1,2007,train
Y3NbO7,"526,865",10.1007/s10853-017-1655-8,2018,test
Yb0.19Co4Sb12,"592,1020,146",10.1007/s00339-016-9685-7,2016,train
Sr0.3333Ti0.3333O1,"759,300",10.1007/s10853-016-9945-0,2016,train
Ba10PrLa9Zn25Te60O205,"40,220,438,296,824",10.1007/s10853-006-1465-x,2007,train
SnSe2,"966,904",10.1007/s10853-017-1238-8,2017,train
Ag0.01Sn0.99Se2,"966,904,606",10.1007/s10853-017-1238-8,2017,train
Ag0.03Sn0.97Se2,"966,904,606",10.1007/s10853-017-1238-8,2017,train
Ag0.05Sn0.95Se2,"966,904,606",10.1007/s10853-017-1238-8,2017,train
Sr0.1667Nb0.3333O1,"526,300",10.1007/s10853-006-0358-3,2007,train
Ca0.1FeBi0.9O3,"289,983,192",10.1007/s10853-014-8735-9,2015,train
Ca0.1Mn0.5Fe0.5Bi0.9O3,"289,567,983,192",10.1007/s10853-014-8735-9,2015,train
InAs,"425,657",10.1007/s10853-016-0366-x,2017,test
Ba0.2Sr0.1333Ti0.3333O1,"40,759,300",10.1007/s10854-016-4787-8,2016,train
Li75V50P75O350,"854,560,868",10.1007/s10854-017-7994-z,2018,train
MgTiO3,"972,37",10.1007/s10854-016-4610-6,2016,train
Mg0.5TiZn0.5O3,"972,37,628",10.1007/s10854-016-4610-6,2016,train
Ca2.95Eu0.05Co3.95Ag0.05O9,"291,226,521,983",10.1007/s10854-015-3401-9,2015,train
Ca3Co4O9,"291,983",10.1007/s10854-015-3401-9,2015,train
Ca2.95Yb0.05Co3.95Ag0.05O9,"291,617,521,983",10.1007/s10854-015-3401-9,2015,train
Li0.25Ti0.375Zn0.125O1,"759,1005,220",10.1007/s10854-016-5327-2,2016,train
Li0.25Ti0.375Zn0.125O1,"759,1005,220",10.1007/s10854-016-5327-2,2016,train
Li0.25Ti0.375Zn0.125O1,"759,1005,220",10.1007/s10854-016-5327-2,2016,train
Y0.25Fe0.4167O1,"865,289",10.1007/s10854-016-5889-z,2017,train
Y3Fe4.5In0.5O12,"638,865,289",10.1007/s10854-016-5889-z,2017,train
Ca0.0833Ti0.3333Cu0.25O1,"759,818,983",10.1007/s10854-017-7457-6,2017,train
Nb0.2143Zn0.1429Bi0.2143O1,"526,220,192",10.1007/s10854-016-6232-4,2017,train
Mn0.0143Nb0.2143Zn0.1286Bi0.2143O1,"526,220,242,192",10.1007/s10854-016-6232-4,2017,train
Mn0.0286Nb0.2143Zn0.1143Bi0.2143O1,"526,220,242,192",10.1007/s10854-016-6232-4,2017,train
Mn0.0429Nb0.2143Zn0.1Bi0.2143O1,"526,220,242,192",10.1007/s10854-016-6232-4,2017,train
Mn0.0571Nb0.2143Zn0.0857Bi0.2143O1,"526,220,242,192",10.1007/s10854-016-6232-4,2017,train
Nb1.5Mn0.5Zn0.5Bi1.5O7,"526,220,242,192",10.1007/s10854-016-6232-4,2017,train
Ba0.1ZrPb0.9O3,"40,3,926",10.1007/s10854-015-3927-x,2016,train
Ba0.09Sr0.01ZrPb0.9O3,"40,3,926,300",10.1007/s10854-015-3927-x,2016,train
Ba0.08Sr0.02ZrPb0.9O3,"40,3,926,300",10.1007/s10854-015-3927-x,2016,train
Ba0.07Sr0.03ZrPb0.9O3,"40,3,926,300",10.1007/s10854-015-3927-x,2016,train
Ba0.06Sr0.04ZrPb0.9O3,"40,3,926,300",10.1007/s10854-015-3927-x,2016,train
Ti0.125Nb0.25Ni0.125O1,"526,759,152",10.1007/s10854-015-3431-3,2015,train
Ba0.558Sr0.372La3.72Ti3.79O14.09,"40,759,824,300",10.1007/s10854-016-5935-x,2017,test
CuBi2O4,"353,993",10.1007/s10854-017-7182-1,2017,train
MnAs,"533,657",10.1007/s10854-017-6378-8,2017,train
Ba0.02Na0.1567Ti0.3333Bi0.1567O1,"40,951,192,759",10.1007/s10854-017-7331-6,2017,train
Ba0.98Ca0.02Ti0.94Sn0.06O3,"40,759,983,248",10.1007/s10854-017-8068-y,2018,train
Ba0.98Ca0.02Zr0.06Ti0.94O3,"40,759,983,3",10.1007/s10854-017-8068-y,2018,train
NdCoO3,"881,184",10.1007/s10854-017-7281-z,2017,train
NbPb2BiO6,"526,454,192",10.1007/s10854-016-5732-6,2017,test
Ca3WO6,"243,983",10.1007/s10854-017-8017-9,2018,train
Ba0.2667Sr0.0667Ti0.3333O1,"40,759,300",10.1007/s10854-016-4893-7,2016,train
Na0.1667Ti0.3333Bi0.1667O1,"951,759,192",10.1007/s10854-015-2746-4,2015,train
Sr2Ca0.95Cu2Al0.05Bi2O8,"818,671,192,300,983",10.1007/s10854-015-3226-6,2015,train
Li0.05Sr2Ca0.95Cu2Bi2O8,"818,1010,192,300,983",10.1007/s10854-015-3226-6,2015,train
Al2B2SiO8,"671,196,746",10.1007/s10854-016-5399-z,2016,val
LaCrO3,"824,437",10.1007/s10854-017-7503-4,2017,train
Sr0.1La0.9CrO3,"824,300,437",10.1007/s10854-017-7503-4,2017,train
Mg0.25Al0.5O1,"835,671",10.1007/s10854-017-7503-4,2017,train
Sr2LaGa3Ge3O14,"593,824,300,798",10.1007/s10854-017-7488-z,2017,test
Sr2EuGa3Ge3O14,"593,226,300,798",10.1007/s10854-017-7488-z,2017,test
Ba0.1111Ti0.4444O1,"40,759",10.1007/s10854-017-7814-5,2017,train
Ba4.2Nd9.2Ti18O54,"40,759,184",10.1007/s10854-014-2299-y,2014,train
NdAlO3,"671,184",10.1007/s10854-014-2299-y,2014,train
Ba0.375V0.25O1,"40,560",10.1007/s10854-017-7794-5,2017,train
Tb4Eu2O10,"226,84",10.1007/s10854-016-6226-2,2017,test
Ba0.85Zr0.1Ti0.9C0.15O3,"40,759,3",10.1007/s10854-015-4147-0,2016,val
Ba0.85Zr0.1Ti0.895Cu0.005C0.14Bi0.01O3,"40,818,192,759,3",10.1007/s10854-015-4147-0,2016,val
Ba0.85Zr0.1Ti0.89Cu0.01C0.13Bi0.02O3,"40,818,192,759,3",10.1007/s10854-015-4147-0,2016,val
Ba0.85Zr0.1Ti0.885Cu0.015C0.12Bi0.03O3,"40,818,192,759,3",10.1007/s10854-015-4147-0,2016,val
Ba0.85Zr0.1Ti0.88Cu0.02C0.11Bi0.04O3,"40,818,192,759,3",10.1007/s10854-015-4147-0,2016,val
CdGeO3,"588,798",10.1007/s10854-016-6152-3,2017,test
Eu0.005Cd0.995GeO3,"588,226,798",10.1007/s10854-016-6152-3,2017,test
Eu0.01Cd0.99GeO3,"588,226,798",10.1007/s10854-016-6152-3,2017,test
Eu0.02Cd0.98GeO3,"588,226,798",10.1007/s10854-016-6152-3,2017,test
Eu0.03Cd0.97GeO3,"588,226,798",10.1007/s10854-016-6152-3,2017,test
Eu0.05Cd0.95GeO3,"588,226,798",10.1007/s10854-016-6152-3,2017,test
Eu0.07Cd0.93GeO3,"588,226,798",10.1007/s10854-016-6152-3,2017,test
Eu0.09Cd0.91GeO3,"588,226,798",10.1007/s10854-016-6152-3,2017,test
Ba3.75Nd9.5Ti18O54,"40,759,184",10.1007/s10854-017-7944-9,2018,train
Ba3.75Nd9.5Ti15Cr3O54,"40,437,759,184",10.1007/s10854-017-7944-9,2018,train
CaNb2Bi2O9,"526,192,983",10.1007/s10854-017-7001-8,2017,train
CaEr0.03Nb2Bi1.97O9,"526,192,735,983",10.1007/s10854-017-7001-8,2017,train
CaEr0.06Nb2Bi1.94O9,"526,192,735,983",10.1007/s10854-017-7001-8,2017,train
CaEr0.09Nb2Bi1.91O9,"526,192,735,983",10.1007/s10854-017-7001-8,2017,train
CaEr0.12Nb2Bi1.88O9,"526,192,735,983",10.1007/s10854-017-7001-8,2017,train
CaNb2Bi2O9,"526,192,983",10.1007/s10854-017-7001-8,2017,train
Sr0.2857Nb0.2857O1,"300,526",10.1007/s10854-016-6046-4,2017,train
Sr0.2857Nb0.2857O1,"526,300",10.1007/s10854-016-6046-4,2017,train
Ba4.5Sm2.7Nd6.3Ti18O54,"40,759,754,184",10.1007/s10854-016-4516-3,2016,train
Ba0.2Cu0.2B0.4O1,"40,818,196",10.1007/s10854-016-4516-3,2016,train
Ca0.3333Sn0.3333O1,"248,983",10.1007/s10854-017-6767-z,2017,train
Mn0.1Fe0.9AlO3,"671,289,559",10.1007/s10854-015-3233-7,2015,train
Ba1.5Sr1.5Fe24Co2O41,"40,289,300,881",10.1007/s10854-015-4099-4,2016,train
Ba0.3333Ti0.3333O1,"40,759",10.1007/s10854-015-4142-5,2016,train
Sr0.0667Ca0.2667Ti0.3333O1,"759,300,983",10.1007/s10854-014-2127-4,2014,train
Sr0.0667Ca0.2667Ti0.3333O1,"759,300,983",10.1007/s10854-014-2127-4,2014,train
Mg0.5SmTi0.5O3,"835,759,754",10.1007/s10854-014-2127-4,2014,train
Sr0.0667Ca0.2667Ti0.3333O1,"759,300,983",10.1007/s10854-014-2127-4,2014,train
Gd0.125Y0.125Al0.4167O1,"865,671,729",10.1007/s10854-017-6696-x,2017,train
Ce0.005Y0.245Al0.4167O1,"865,412,671",10.1007/s10854-017-6696-x,2017,train
Gd2.94Ce0.06Ga3Al2O12,"593,412,671,729",10.1007/s10854-017-6696-x,2017,train
Fe2CoBi2O7,"289,291,192",10.1007/s10854-016-5896-0,2017,train
Fe1.95CoBi2.05O7,"289,291,192",10.1007/s10854-016-5896-0,2017,train
Fe1.9CoBi2.1O7,"289,291,192",10.1007/s10854-016-5896-0,2017,train
Fe1.85CoBi2.15O7,"289,291,192",10.1007/s10854-016-5896-0,2017,train
Fe1.8CoBi2.2O7,"289,291,192",10.1007/s10854-016-5896-0,2017,train
Fe1.75CoBi2.25O7,"289,291,192",10.1007/s10854-016-5896-0,2017,train
Fe1.7CoBi2.3O7,"289,291,192",10.1007/s10854-016-5896-0,2017,train
Fe2CoO4,"289,291",10.1007/s10854-016-5896-0,2017,train
Fe1.95CoBi0.05O4,"289,291,192",10.1007/s10854-016-5896-0,2017,train
Fe1.9CoBi0.1O4,"289,291,192",10.1007/s10854-016-5896-0,2017,train
Fe1.85CoBi0.15O4,"289,291,192",10.1007/s10854-016-5896-0,2017,train
Fe1.8CoBi0.2O4,"289,291,192",10.1007/s10854-016-5896-0,2017,train
Fe1.75CoBi0.25O4,"289,291,192",10.1007/s10854-016-5896-0,2017,train
Fe1.7CoBi0.3O4,"289,291,192",10.1007/s10854-016-5896-0,2017,train
Sr0.4La0.45CoBi0.15O3,"291,192,824,300",10.1007/s10854-017-7438-9,2017,test
Ba0.3333Ti0.3333O1,"40,759",10.1007/s10854-017-7212-z,2017,train
Ba2MgWO6,"40,162,891",10.1007/s10854-016-4291-1,2016,train
Mn2Co0.5Ni0.5O4,"291,567,152",10.1007/s10854-016-4960-0,2016,val
Ca3Co4O9,"881,983",10.1007/s10854-017-7179-9,2017,train
Ca0.3333Co0.4444O1,"881,983",10.1007/s10854-017-7179-9,2017,train
CaTi0.9Nb0.05In0.05O3,"638,759,526,983",10.1007/s10854-016-6313-4,2017,train
CaTi0.3Nb0.35In0.35O3,"638,759,526,983",10.1007/s10854-016-6313-4,2017,train
Ca0.0833Ti0.3333Cu0.25O1,"759,818,983",10.1007/s10854-017-6783-z,2017,train
Sr0.25Al0.5O1,"671,300",10.1007/s10854-015-4177-7,2016,train
BaZr0.2Ti0.8O3,"40,759,3",10.1007/s10854-017-6526-1,2017,train
Ba0.3333Zr0.0667Ti0.2667O1,"40,759,3",10.1007/s10854-017-6526-1,2017,train
CaTi4Cu3O12,"759,818,983",10.1007/s10854-016-4505-6,2016,train
CaHf0.04Ti3.96Cu3O12,"759,818,516,983",10.1007/s10854-016-4505-6,2016,train
CaHf0.08Ti3.92Cu3O12,"759,818,516,983",10.1007/s10854-016-4505-6,2016,train
CaHf0.12Ti3.88Cu3O12,"759,818,516,983",10.1007/s10854-016-4505-6,2016,train
CaHf0.16Ti3.84Cu3O12,"759,818,516,983",10.1007/s10854-016-4505-6,2016,train
Sr0.1Ca0.9TiO3,"759,300,983",10.1007/s10854-014-2568-9,2015,train
Sr0.25Ca0.75TiO3,"759,300,983",10.1007/s10854-014-2568-9,2015,train
Sr0.1667Ca0.1667Ti0.3333O1,"759,300,983",10.1007/s10854-014-2568-9,2015,train
Sr0.75Ca0.25TiO3,"759,300,983",10.1007/s10854-014-2568-9,2015,train
Sr0.9Ca0.1TiO3,"759,300,983",10.1007/s10854-014-2568-9,2015,train
Ba2.997Ce0.003P4O13,"40,412,360",10.1007/s10854-017-7868-4,2017,train
Ba2.994Ce0.006P4O13,"40,412,360",10.1007/s10854-017-7868-4,2017,train
Ba2.991Ce0.009P4O13,"40,412,360",10.1007/s10854-017-7868-4,2017,train
Ba2.985Ce0.015P4O13,"40,412,360",10.1007/s10854-017-7868-4,2017,train
Ba2.97Ce0.03P4O13,"40,412,360",10.1007/s10854-017-7868-4,2017,train
Ba2.85Ce0.15P4O13,"40,412,360",10.1007/s10854-017-7868-4,2017,train
Ba2.997Tb0.003P4O13,"40,84,360",10.1007/s10854-017-7868-4,2017,train
Ba2.994Tb0.006P4O13,"40,84,360",10.1007/s10854-017-7868-4,2017,train
Ba2.991Tb0.009P4O13,"40,84,360",10.1007/s10854-017-7868-4,2017,train
Ba2.985Tb0.015P4O13,"40,84,360",10.1007/s10854-017-7868-4,2017,train
Ba2.97Tb0.03P4O13,"40,84,360",10.1007/s10854-017-7868-4,2017,train
Ba2.85Tb0.15P4O13,"40,84,360",10.1007/s10854-017-7868-4,2017,train
Ba3Tb0.09Ce0.003P4O13,"40,84,412,360",10.1007/s10854-017-7868-4,2017,train
Ba3Tb0.18Ce0.003P4O13,"40,84,412,360",10.1007/s10854-017-7868-4,2017,train
Ba3Tb0.27Ce0.003P4O13,"40,84,412,360",10.1007/s10854-017-7868-4,2017,train
Ba3Tb0.45Ce0.003P4O13,"40,84,412,360",10.1007/s10854-017-7868-4,2017,train
Ba3Tb0.9Ce0.003P4O13,"40,84,412,360",10.1007/s10854-017-7868-4,2017,train
Ba3Tb0.09Ce0.006P4O13,"40,84,412,360",10.1007/s10854-017-7868-4,2017,train
